web_scraper_order,web_scraper_start_url,rent_raw,rooms_raw,area_raw,address_raw,description_raw,text_raw,walkingtime_raw,nearest_statioon_raw,rooms,rent,area
1763742797-913,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=28&o=dateCreated-desc,,,,,,,9 min.,Station: Wollishoferplatz,,,
1763742797-914,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=28&o=dateCreated-desc,,,,,,,19 min.,Station: Bad Allenmoos,,,
1763742797-915,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=28&o=dateCreated-desc,,,,,,,4 min.,Station: Kappeli,,,
1763742797-916,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=28&o=dateCreated-desc,,,,,,,3 min.,Station: Renggerstrasse,,,
1763742797-917,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=28&o=dateCreated-desc,,,,,,,4 min.,Station: Waidfussweg,,,
1763742797-918,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=28&o=dateCreated-desc,,,,,,,3 min.,Station: Kreuzplatz,,,
1763742800-919,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’244.– / Monat,3 Zimmer,88m²,"Baslerstrasse 75, 8048 Zürich",Moderner Wohnraum mit Lebensqualität,,,,3.0,3244.0,88.0
1763742800-920,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 2’410.– / Monat,2.5 Zimmer,75m²,"Tuchmacherstrasse 34, 8041 Zürich",Stilvolle Atelierwohnung im Greencity!,,,,2.5,2410.0,75.0
1763742800-921,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 2’990.– / Monat,3 Zimmer,64m²,"Gotthelfstrasse 48, 8003 Zürich",Im Herzen von Zürich-Wiedikon - frisch saniert!,,,,3.0,2990.0,64.0
1763742800-922,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 2’690.– / Monat,2.5 Zimmer,63m²,"Freilagerstrasse 5, 8047 Zürich",,,,,2.5,2690.0,63.0
1763742800-923,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 2’320.– / Monat,2.5 Zimmer,72m²,"Welchogasse 5, 8050 Zürich",2.5 Zimmerwohnung in Zürich,,,,2.5,2320.0,72.0
1763742800-924,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’980.– / Monat,3.5 Zimmer,67m²,"Feldstrasse 62, 8004 Zürich",,,,,3.5,3980.0,67.0
1763742800-925,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 4’180.– / Monat,3 Zimmer,75m²,"Feldstrasse 62, 8004 Zürich",,,,,3.0,4180.0,75.0
1763742800-926,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’145.– / Monat,1 Zimmer,50m²,"Gotthelfstrasse, 8003 Zürich",Modern 1-room apartment in new building on Gotthelfstrasse,"Discover this stunning 1-room apartment in a brand-new building from 2022, located on the desirable Gotthelfstrasse in Zürich's vibrant 8003 district. This contemporary living space offers 50 square meters of thoughtfully designed comfort on the 5th floor, perfect for modern urban living.The apartment features: • Spacious Open-Plan Living: A bright and airy 50m² space combining living, sleeping, and dining areas with modern finishes throughout. • Private Balcony: Enjoy outdoor relaxation with beautiful views from your own balcony. • In-Unit Washing Machine: Convenience at your fingertips with your own laundry facilities. • Elevator Access: Easy access to the 5th floor with modern elevator service. • Quiet Environment: Peaceful living in this well-insulated new construction. • Sunny Atmosphere: Benefit from excellent natural light throughout the day. Prime Location: This apartment boasts exceptional connectivity and convenience. The Zwinglihaus bus stop is just 2 minutes away, while Goldbrunnenplatz platform is a 5-minute walk. For daily needs, a Coop supermarket and Coop Vitality pharmacy are within 3-4 minutes walking distance. The Freie Katholische Schule Wiedikon is also conveniently located just 4 minutes away. Zürich Wiedikon station provides excellent rail connections within an 11-minute walk.Available immediately, this modern apartment is perfect for young professionals, students, or anyone seeking contemporary living in one of Zürich's most well-connected neighborhoods. The combination of new construction quality, peaceful surroundings, and urban convenience makes this an exceptional rental opportunity.",,,1.0,3145.0,50.0
1763742800-927,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 6’370.– / Monat,3.5 Zimmer,112m²,"Renggerstrasse 3, 8038 Zürich",3 ½-Zimmer-Attikawohnung an zentraler Lage mit grosszügiger Terrasse,,,,3.5,6370.0,112.0
1763742800-928,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 4’530.– / Monat,2.5 Zimmer,68m²,"Renggerstrasse 3, 8038 Zürich",2 ½-Zimmer-Attikawohnung an zentraler Lage mit zwei grosszügigen Terrassen,,,,2.5,4530.0,68.0
1763742800-929,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 2’460.– / Monat,2.5 Zimmer,46m²,"Rolandstrasse 27, 8004 Zürich",,,,,2.5,2460.0,46.0
1763742800-930,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 6’150.– / Monat,5 Zimmer,157m²,"Toblerstrasse 76, 8044 Zürich",Ein wahrer Traum für Urbanites,"Suchen Sie eine Wohnung mit spannender Raumaufteilung und grosszügiger Terrasse? Per sofort oder nach Vereinbarung sucht diese Wohnung neue Bewohner. Folgende Eigenschaften erwarten Sie:- grosszügige Küche mit hochwertigen Küchengeräten und genügend Staumöglichkeiten sowie Kücheninsel mit Teppanyaki, Wok Induktionsherd- Nasszelle mit Badewanne und Fenster- Ensuite-Bad mit Dampfdusche mit Lichttherapiefunktion sowie zwei Lavabos- lichtdurchfluteter Wohnbereich mit Cheminée für eine gemütliche Atmosphäre- Essbereich mit einer Schiebetüre aus Glas für die Abgrenzung zum Wohnbereich- Drei schöne und helle Schlafzimmer, wovon zwei vollständig abgetrennt sind und das dritte Zimmer durch eine Wandöffnung offen gestaltet ist- Begehbarer und verschiebbarer Kleiderschrank im Schlafzimmer mit genügend Ablagefläche- eigene Waschmaschine in der Wohnung- sonnige Terrasse mit 125m2 und Weitsicht Weiteres erwartet Sie im Untergeschoss:- allgemeine Waschküche- Kastenteil zur alleinigen Benützung- grosses Kellerabteil Die Wohnung verfügt über einen schönen Echtholzparkett. Alle Wände sind mit einem hochwertigen Weissputz versehen. Es besteht die Möglichkeit eine Einzelgarage für CHF 200.-/Monat zu mieten. Die Wohnung befindet sich beim Toblerplatz direkt am Puls der Stadt mit Post, Tram und Naherholungsgebieten. Mit dem Tram Nr. 6 erreichen Sie den Zoo Zürich oder den Hauptbahnhof bequem und direkt. Im selben Gebäude sowie direkt um das Gebäude befinden sich diverse Einkaufsmöglichkeiten. Lassen Sie sich von dieser Wohnung begeistern und vereinbaren Sie einen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktaufnahme!",,,5.0,6150.0,157.0
1763742800-931,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 2’520.– / Monat,2.5 Zimmer,52m²,"Holderbachweg 61, 8046 Zürich",Charmante 2.5-Zimmer-Wohnung an zentraler und grüner Lage,"Per sofort oder nach Vereinbarung vermieten wir eine stilvolle 2.5-Zimmer-Wohnung im 2. Stock, die eine ideale Kombination aus urbaner Nähe und erholsamer Umgebung bietet.Highlights der Wohnung: • Hochwertiger Parkettboden in allen Wohnräumen • Grosszügiges Wohn-/Esszimmer mit viel Tageslicht • Moderne, offene Küche mit Geschirrspüler und Backofen • Badezimmer mit Dusche und modernen Plattenbelägen • Praktischer Einbauschrank im Eingangsbereich • Gemütlicher Sitzplatz zum Entspannen • Lift im Gebäude Parkmöglichkeit:Ein Autoeinstellplatz kann für CHF 150.00 pro Monat dazu gemietet werden.Ideale Lage:Dank der zentralen Lage sind öffentliche Verkehrsmittel sowie diverse Einkaufsmöglichkeiten in wenigen Gehminuten bequem erreichbar.Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns für weitere Informationen oder eine Besichtigung - wir freuen uns auf Ihre Anfrage!(Die beigefügten Bilder zeigen ein vergleichbares Objekt und können von der tatsächlichen Wohnung abweichen.)",,,2.5,2520.0,52.0
1763742800-932,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’720.– / Monat,2.5 Zimmer,67m²,"Seestrasse 25, 8002 Zürich",Live Above - Exklusive Mietwohnung über dem FIFA World Football Museum,,,,2.5,3720.0,67.0
1763742800-933,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’930.– / Monat,3.5 Zimmer,105m²,"Eichhalde 23, 8053 Zürich","Moderne 3.5-Zimmer-Gartenwohnung, inkl. Bastelraum und Parkplatz in ruhiger Lage Zürich Witikon","Wir suchen per 15.1.2026 oder per Vereinbarung einen Nachmieter für unsere Wohnung.Besonderheiten: Grosszügige Terrasse, Garten zum Mitbenutzen, 2 moderne Badezimmer, grosser Wohnbereich mit offener Küche und vielen Einbauschränken, separater Bastelraum auf gleicher Etage, Tiefgaragenplatz und separater Kellerraum 14 m².Highlights der Wohnung: 106m² • Grosszügiger Wohnbereich mit offener, moderner Küche und vielen Einbauschränken • Zwei moderne Badezimmer: • eins mit stilvoller Regendusche • eins mit grosser Badewanne, Waschmaschine und separatem Tumbler • Zwei separate Zimmer – mit grossen Fenstern • Grosse, sonnige Terrasse mit Garten zum Mitbenutzen – perfekt zum Entspannen oder für Kinder zum Spielen • Separater 37 m² grosser Bastelraum mit Bodenheizung, Betonboden und separatem Eingang auf gleicher Etage wie die Wohnung – vielseitig nutzbar als Büro, Atelier, Werkstatt oder Gästezimmer. Kann dazugemietet werden a.CHF 250.-pro monat • Tiefgaragenplatz mit zusätzlichem Platz für Fahrräder und Gartenwerkzeug. Kann dazugemietet werden a.CHF 250.-pro monat • Ruhige Lage in einer Sackgasse, umgeben von einer familienfreundlichen Nachbarschaft Lage und Umgebung: Die Wohnung liegt in einer ruhigen und sonnigen Gegend von Zürich Witikon. Die Anbindung an den öffentlichen Verkehr ist ausgezeichnet - die Haltestelle Drusbergstrasse erreichen sie in nur 2 Gehminuten und für den täglichen Bedarf finden Sie einen Migro und Aldi-Supermarkt im Witikon Zentrum in nur 10 Minuten Fussdistanz.Diese charmante Gartenwohnung bietet nicht nur viel Platz und Komfort, sondern auch ein durchdachtes Raumkonzept und hochwertige Ausstattung. Ideal für kleine Familien, Paare oder Einzelpersonen mit Platzbedarf.📞 Interesse geweckt? Kontaktieren Sie mich für weitere Informationen oder einen Besichtigungstermin auf",,,3.5,3930.0,105.0
1763742800-934,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’795.– / Monat,5 Zimmer,126m²,"Winterthurerstrasse 86, 8006 Zürich",Charmante 5-Zimmer-Altbauwohnung befristet bis zum 31.12.2026,,,,5.0,3795.0,126.0
1763742800-935,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,CHF 3’250.– / Monat,3.5 Zimmer,80m²,"Rössligasse 9, 8001 Zürich",Charmante 3.5-Zimmer-Wohnung in der Nähe vom Grossmünster,,,,3.5,3250.0,80.0
1763742800-939,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,3 min.,Station: Kappeli,,,
1763742800-940,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,5 min.,Station: Zürich Manegg,,,
1763742800-941,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,5 min.,Station: Schmiede Wiedikon,,,
1763742800-942,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Siemens,,,
1763742800-943,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,1 min.,Station: Sternen Oerlikon,,,
1763742800-944,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,3 min.,Station: Bäckeranlage,,,
1763742800-945,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,3 min.,Station: Bäckeranlage,,,
1763742800-946,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,5 min.,Station: Goldbrunnenplatz,,,
1763742800-947,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Bahnhof Wollishofen/Staubstrasse,,,
1763742800-948,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Bahnhof Wollishofen/Staubstrasse,,,
1763742800-949,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,6 min.,Station: Bäckeranlage,,,
1763742800-950,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,1 min.,Station: Toblerplatz,,,
1763742800-951,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,10 min.,Station: Zürich Affoltern,,,
1763742800-952,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Bahnhof Enge,,,
1763742800-953,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,11 min.,Station: Burgwies,,,
1763742800-954,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,1 min.,Station: Letzistrasse,,,
1763742800-955,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Helmhaus,,,
1763742800-956,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Freihofstrasse,,,
1763742800-957,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,11 min.,Station: Toblerplatz,,,
1763742800-958,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=27&o=dateCreated-desc,,,,,,,2 min.,Station: Siemens,,,
1763742803-959,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 330.– / Monat,33m² Nutzfläche,,"Zypressenstrasse 60, 8004 Zürich",Lagerraum für 33m2 - befristet von 01.01.2026 bis 30.06.2026!,Unser geräumiges Lager mit 33m2 bietet dir viel zusätzlichen Stauraum und ist nur wenige Minuten vom Albisriederplatz entfernt! Wir freuen uns auf deine Anfrage! ACHTUNG: Befristete Mietfrist von Januar 2026 - Juni 2026!,,,,330.0,
1763742803-960,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 4’365.– / Monat,3.5 Zimmer,108m²,"Spiserstrasse 4, 8047 Zürich",Willkommen im neuen Hotspot für urbanes Leben in Zürich-Albisrieden!,"URBAN. INTERNATIONAL. INDIVIDUELL. Willkommen im YARDS - Zürichs neuem Lebensraum für Kosmopoliten. Erleben Sie das Beste aus Stadtleben, Arbeit und Lifestyle an einem Ort. YARDS vereint urbanes Wohnen mit stilvollem Arbeiten und bietet ein inspirierendes Umfeld für alle, die mehr erwarten: Moderne Lofts, clevere Apartments, elegante Townhouses und vielseitige Gewerbeflächen. Für Menschen, die das pulsierende Stadtleben lieben - und trotzdem Wert auf Rückzug, Komfort und Design legen. YARDS - Mittendrin. Und ganz bei sich. Überzeugen Sie sich selbst von der grossartigen Auswahl auf der Projekthomepage: https://www.yards.zuerich DIE TOWNHOUSES IM YARDS - VIER MAL URBANER WOHNTRAUM AUF VIER ETAGEN Im neuen Quartier YARDS in Zürich Albisrieden erwarten Sie vier aussergewöhnliche Townhouses - ein Wohnkonzept für alle, die Raum, Design und urbane Lebensqualität auf höchstem Niveau suchen. Die vier Reiheneinfamilienhäuser mit 3.5- resp. 4.5-Zimmern erstrecken sich über vier Etagen und bieten ein einzigartiges, vertikales Wohnerlebnis mit klarer Trennung von Privat- und Gemeinschaftsbereichen. Das Konzept Im Erdgeschoss heisst Sie ein einladender Eingangsbereich willkommen - mit einer praktischen Garderobe sowie einem Reduit mit integriertem Waschturm. Ideal für Ordnung und Funktion im Alltag. Im 1. Obergeschoss befinden sich die Schlaf- und Kinderzimmer sowie eine separate Dusche/WC. Das Elternschlafzimmer punktet mit einem eigenen En-Suite Badezimmer, das Privatsphäre und Komfort garantiert. Das 2. Obergeschoss überzeugt als offener Wohn- und Essbereich mit moderner Küche - hell, grosszügig und perfekt zum Wohlfühlen. Die angrenzende Loggia führt direkt auf die rund 33m² grosse, private Dachterrasse - ein exklusiver Aussenbereich für persönliche Gestaltung. Hier wohnen Sie mitten im Geschehen - und geniessen dennoch Ihre persönliche Ruhezone. Modern, durchdacht und bereit für Ihre individuelle Entfaltung. Die Highlights der Townhouses: • Privatlift für höchsten Komfort (ein Aufzug für zwei Einheiten) • Offener Wohn - &amp
1763742803-961,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc""",CHF 1’220.– / Monat,1 Zimmer,3.5,4365.0,108.0
1763742803-962,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 2’350.– / Monat,2 Zimmer,24m²,"Auf Anfrage 1, 8004 Zürich",Neu renoviert an bester Lage,,,,2.0,2350.0,24.0
1763742803-963,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 1’750.– / Monat,1.5 Zimmer,50m²,"Benedikt - Fontana - Weg 6, 8049 Zürich",Wohnung in Höngg zu vermieten!,,,,1.5,1750.0,50.0
1763742803-964,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 3’225.– / Monat,3.5 Zimmer,88m²,"Susenbergstr. 144, 8044 Zürich",Wohnung zu vermieten am Zürichberg,,,,3.5,3225.0,88.0
1763742803-965,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 3’523.– / Monat,3.5 Zimmer,100m²,"Butzenstrasse 130, 8041 Zürich",Moderne 3.5-Zimmer-Wohnung mit Balkon in Zürich / Greencity,,,,3.5,3523.0,100.0
1763742803-966,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 2’913.– / Monat,6.5 Zimmer,151m²,"Genossenschaftsstrasse 16, 8050 Zürich",,,,,6.5,2913.0,151.0
1763742803-967,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 2’150.– / Monat,2 Zimmer,48m²,"Im Heuried, 8055 Zürich",Wohnung in Zürich,"Zur Untermiete für 1 Jahr:Gemütliche, helle, möblierte 2-Zimmer-Wohnung im 1. Stock eines gepflegten Gebäudes im Zürcher Stadtteil 8055. Mit 48 m² Wohnfläche eignet sich diese Wohnung perfekt für Singles oder Paare. De Wohnung befindet sich in grüner, ruhiger und sehr gut angebundener Lage (Nähe Tramhaltestelle Heuried). Einkaufsmöglichkeiten in wenigen Gehminuten erreichbar (ALDI, Migros, Denner).Die Wohnung verfügt über: • Gemütliches Wohnzimmer mit Zugang zum grosszügigem Balkon. • Moderne Küche vollständig ausgestattet, integriertem Geschirrspüler. • Helles Badezimmer: mit Badewanne mit Duschmöglichkeit, Waschbecken, WC und Fenster. Waschküche im Keller. Sublet for 1 year:Cozy, bright, furnished 2-room apartment on the 1st floor of a well-maintained building in Zurich's 8055 district. With 48 m² of living space, this apartment is perfect for singles or couples.The apartment is located in a green, quiet, and very well-connected area (close to the Heuried tram stop). Shopping facilities are within walking distance (ALDI, Migros, Denner).The apartment features: • Cozy living room with access to a spacious balcony. • Modern kitchen fully equipped with integrated dishwasher. • Bright bathroom: with bathtub with shower, sink, toilet, and window. Laundry room in the basement.",,,2.0,2150.0,48.0
1763742803-968,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=26&o=dateCreated-desc,CHF 1’850.– / Monat,1.5 Zimmer,45m²,"Käshaldenstrasse 11, 8052 Seebach",,,,,1.5,1850.0,45.0
