web_scraper_order,web_scraper_start_url,rent_raw,rooms_raw,area_raw,address_raw,description_raw,text_raw,walkingtime_raw,nearest_statioon_raw;;;;;;;;;;
"1763742752-363,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 4’050.– / Monat"",""5.5 Zimmer"",""148m²"",""Kleeweidstrasse 42, 8041 Zürich"",""Moderne 5.5-Zimmer-Wohnung in ruhiger Lage"","""","""",""""";;;;;;;;;;
"1763742752-364,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 4’500.– / Monat"",""5.5 Zimmer"",""118m²"",""Buchzelgstrasse 21, 8053 Zürich"",""Duplex-/Maisonette-Wohnung in Zürich"","""","""",""""";;;;;;;;;;
"1763742752-365,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 5’790.– / Monat"",""2.5 Zimmer"",""94m²"",""Limmatquai, 8001 Zürich"",""Exklusive 2.5 Zimmer Loft-Wohnung mit privater Dachterrasse und atemberaubender Aussicht"","""","""",""""";;;;;;;;;;
"1763742752-366,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 4’010.– / Monat"",""3.5 Zimmer"",""95m²"",""Forchstrasse 277, 8008 Zürich"",""Moderne 3.5-Zimmer-Wohnung mit Balkon an der Forchstrasse"",""Entdecken Sie diese stilvolle 3.5-Zimmer-Wohnung im 1. Stock an der begehrten Forchstrasse 277 in Zürich 8008. Mit 95 m² Wohnfläche bietet diese helle und moderne Wohnung den perfekten Rückzugsort im Herzen der Stadt.Die Wohnung überzeugt mit: • Grosszügiges Wohnzimmer: Heller Raum mit grossen Fenstern, grauem Boden und modernen Bambus-Pendelleuchten, ausgestattet mit weissem Sofa und rundem Couchtisch • Komfortable Schlafzimmer: Ruhige Räume mit grossen Fenstern, Holzmöbeln und direktem Zugang zum Balkon • Privater Balkon: Perfekt für entspannte Stunden im Freien • Praktische Ausstattung: Lift im Gebäude und Parkplatz vorhanden Lage und Umgebung: Die Wohnung besticht durch ihre sonnige Lage und ruhige Atmosphäre. Die hervorragende Infrastruktur macht das tägliche Leben besonders angenehm: Die Tramhaltestelle Burgwies ist nur 2 Gehminuten entfernt, ein Migros-Supermarkt befindet sich 3 Minuten zu Fuss, und die Bushaltestelle Balgrist Ost erreichen Sie in 4 Minuten. Auch eine Apotheke und Schulungseinrichtungen sind bequem zu Fuss erreichbar.Diese Wohnung ist sofort verfügbar und eignet sich ideal für Paare, kleine Familien oder Berufstätige, die Wert auf Komfort und eine zentrale Lage legen. Geniessen Sie das urbane Leben in einer der attraktivsten Gegenden Zürichs.Besichtigungstermine 20. Okt. und 21. Okt. möglich."","""",""""";;;;;;;;;;
"1763742752-367,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 3’627.– / Monat"",""3.5 Zimmer"",""76m²"",""Bellariastrasse 9, 8002 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742752-368,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 2’230.– / Monat"",""3.5 Zimmer"",""84m²"",""Schwandenholzstrasse 230, 8046 Zürich"",""Ihr Rückzugsort im Grünen. Jetzt entdecken!"","""","""",""""";;;;;;;;;;
"1763742752-369,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 2’330.– / Monat"",""3 Zimmer"",""71m²"",""Segantinistrasse 206, 8049 Zürich"",""Zwischen Limmat und Rebbergen: Höngg verbindet Natur mit Stadtleben"","""","""",""""";;;;;;;;;;
"1763742752-370,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 3’850.– / Monat"",""4.5 Zimmer"",""77m²"",""Rieterstrasse 79, 8002 Zürich"",""Sanierte Altbauwohnung in Jugendstil-Haus"",""Wir vermieten diese charmante Altbauwohnung in einem schönen Jugendstil-Haus an bester Lage. Die Wohnung bietet Ihnen folgenden Ausbaustandard:- offene Küche mit viel Stauraum- Glaskeramikherd- Geschirrspüler- Bad mit Badewanne- eigener Waschturm (Waschmaschine und Tumbler)- Wandschrank im Wohnzimmer- Wohn-/Schlafzimmer und Korridor mit Parkettböden- Küche und Bad mit keramischen Bodenbelägen- Balkon- KellerabteilDie Liegenschaft befindet sich in einem ruhigen Quartier und ist ideal an den öffentlichen Verkehr sowie den Autobahnanschluss erschlossen. Diverse Einkaufsmöglichkeiten sind im nahe gelegenen Einkaufszentrum Sihlcity zu finden.Achtung es handelt sich um Beispielbilder einer baugleichen Wohnung. Es kann zu Abweichungen zum effektiven Objekt kommen.Lassen Sie sich eine Besichtigung nicht entgehen. Wir freuen uns auf Ihre Kontaktaufnahme."","""",""""";;;;;;;;;;
"1763742752-371,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 3’600.– / Monat"",""3 Zimmer"",""68m²"",""Dufourstrasse 175, 8008 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742752-372,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 4’350.– / Monat"",""4.5 Zimmer"","""",""Freiestrasse 182, 8032 Zürich"",""Traumwohnung an Toplage  befristet bis September 2026"",""Per 1. Dezember 2025 oder nach Vereinbarung vermieten wir diese wunderschöne, lichtdurchflutete 4-Zimmer-Wohnung im Erdgeschoss. Ob Single, Paar oder Familie diese Wohnung ist perfekt für alle, die ein stilvolles Zuhause auf Zeit und mit Komfort suchen! Die Wohnung befindet sich an bester Lage, direkt bei Hegibachplatz und Klusplatz. Einkaufsmöglichkeiten, Restaurants und öffentliche Verkehrsmittel sind nur wenige Schritte entfernt ein wahres Paradies für alle, die das Stadtleben lieben! Ihre neue Traumwohnung überzeugt mit: • Designerküche mit modernen Geräten und grosszügigem Stauraum • Grosszügigem Wohn-/Essbereich mit bodentiefen Fenstern • Eleganten, geölten Eichenriemen-Parkettböden in allen Wohnräumen • Zwei modernen Badezimmern (1x Bad/Dusche/WC, 1x Dusche/WC) • Praktischen Einbauschränken für zusätzlichen Stauraum • Zwei Sitzplätze mit idealer Sonnenausrichtung • Privater Waschküche und Kellerraum im Untergeschoss • Direktzugang zur Wohnung über den Aufzug Dank der umweltfreundlichen Sole/Wasser-Wärmepumpe und einer Wohnraumlüftung profitieren Sie von einem kostensparenden und ökologischen Heizsystem. Einstellplätze können für monatlich CHF 300.00 dazu gemietet werden. Lassen Sie sich von diesem aussergewöhnlichen Wohnangebot begeistern und vereinbaren Sie einen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktaufnahme!"","""",""""";;;;;;;;;;
"1763742752-373,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 3’600.– / Monat"",""3.5 Zimmer"","""",""Freiestrasse 182a, 8032 Zürich"",""Traumwohnung an Toplage  befristet bis September 2026"",""Per sofort oder nach Vereinbarung vermieten wir diese wunderschöne, lichtdurchflutete 3-Zimmer-Wohnung mit zwei sonnigen Terrassen. Ob Single oder Paar diese Wohnung ist perfekt für alle, die ein stilvolles Zuhause auf Zeit und mit Komfort suchen! Die Wohnung befindet sich an bester Lage, direkt bei Hegibachplatz und Klusplatz. Einkaufsmöglichkeiten, Restaurants und öffentliche Verkehrsmittel sind nur wenige Schritte entfernt ein wahres Paradies für alle, die das Stadtleben lieben! Ihre neue Traumwohnung überzeugt mit: • Designerküche mit modernen Geräten und grosszügigem Stauraum • Grosszügigem Wohn-/Essbereich mit bodentiefen Fenstern • Eleganten, geölten Eichenriemen-Parkettböden in allen Wohnräumen • Zwei modernen Badezimmern (1x Bad/Dusche/WC, 1x Dusche/WC) • Praktischen Einbauschränken für zusätzlichen Stauraum • Zwei Terrassen mit idealer Sonnenausrichtung • Privater Waschküche und Kellerraum im Untergeschoss • Direktzugang zur Wohnung über den Aufzug Dank der umweltfreundlichen Sole/Wasser-Wärmepumpe und einer Wohnraumlüftung profitieren Sie von einem kostensparenden und ökologischen Heizsystem. Einstellplätze können für monatlich CHF 300.00 dazu gemietet werden. Lassen Sie sich von diesem aussergewöhnlichen Wohnangebot begeistern und vereinbaren Sie einen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktaufnahme!"","""",""""";;;;;;;;;;
"1763742752-374,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 1’397.– / Monat"",""2 Zimmer"","""",""8051 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742752-375,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 2’500.– / Monat"",""1 Zimmer"",""22m²"",""Mühlegasse 7, 8001 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742752-376,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 1’300.– / Monat"",""70m² Wohnfläche"","""",""Regensbergstrasse 301, 8050 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742752-377,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 4’300.– / Monat"",""3.5 Zimmer"",""116m²"",""Stampfenbachplatz 4, 8006 Zürich"",""Moderne 3.5-Zimmr-Maisonettwohnung am Stampfenbachplatz"","""","""",""""";;;;;;;;;;
"1763742752-378,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 2’491.– / Monat"",""3.5 Zimmer"",""94m²"",""Grossackerstrasse 81, 8041 Zürich"",""Erholen Sie sich vom Alltagsstress..."","""","""",""""";;;;;;;;;;
"1763742752-379,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 3’400.– / Monat"",""1.5 Zimmer"",""30m²"",""Freischützgasse 14, 8004 Zürich"",""NEW WOW! 3min zum HB - möblierte 1.5-Zimmer-Wohnung 30m2 – ab 01.11.2025"","""","""",""""";;;;;;;;;;
"1763742752-380,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"",""CHF 3’150.– / Monat"",""4.5 Zimmer"","""",""Nordstrasse, 8037 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742752-381,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""5 min."",""Station: Feldeggstrasse""";;;;;;;;;;
"1763742752-382,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""5 min."",""Station: Zürich Giesshübel""";;;;;;;;;;
"1763742752-383,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""9 min."",""Station: Zürich Leimbach""";;;;;;;;;;
"1763742752-384,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""20 min."",""Station: Balgrist""";;;;;;;;;;
"1763742752-385,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Helmhaus""";;;;;;;;;;
"1763742752-386,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Burgwies""";;;;;;;;;;
"1763742752-387,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Brunaustrasse""";;;;;;;;;;
"1763742752-388,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""17 min."",""Station: Zürich Affoltern""";;;;;;;;;;
"1763742752-389,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""13 min."",""Station: Winzerstrasse""";;;;;;;;;;
"1763742752-390,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""5 min."",""Station: Zürich Brunau""";;;;;;;;;;
"1763742752-391,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Feldeggstrasse""";;;;;;;;;;
"1763742752-392,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Hedwigsteig""";;;;;;;;;;
"1763742752-393,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""4 min."",""Station: Hedwigsteig""";;;;;;;;;;
"1763742752-394,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742752-395,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""2 min."",""Station: Rudolf-Brun-Brücke""";;;;;;;;;;
"1763742752-396,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""16 min."",""Station: Regensbergbrücke""";;;;;;;;;;
"1763742752-397,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""1 min."",""Station: Stampfenbachplatz""";;;;;;;;;;
"1763742752-398,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""19 min."",""Station: Sood-Oberleimbach""";;;;;;;;;;
"1763742752-399,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""3 min."",""Station: Sihlpost/HB""";;;;;;;;;;
"1763742752-400,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=41&o=dateCreated-desc"","""","""","""","""","""","""",""-"",""""";;;;;;;;;;
"1763742756-401,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 2’370.– / Monat"",""2 Zimmer"",""45m²"",""Agnesstrasse 26, Zürich, Schweiz, 8004 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742756-402,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 6’790.– / Monat"",""4.5 Zimmer"",""116m²"",""Renggerstrasse 3, 8038 Zürich"",""4 ½-Zimmer-Attikawohnung an zentraler Lage mit zwei grosszügigen Terrassen"","""","""",""""";;;;;;;;;;
"1763742756-403,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 300.– / Monat"",""1 Zimmer"","""",""Fritz-Fleiner-Weg 5, 8044 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742756-404,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 4’000.– / Monat"",""5.5 Zimmer"",""100m²"",""Scheuchzerstrasse 8, 8006 Zürich"","""","""","""",""""";;;;;;;;;;
"1763742756-405,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 3’320.– / Monat"",""2.5 Zimmer"",""88m²"",""Badenerstrasse 682, 8048 Zürich"",""Wohnen über den Dächern von Altstetten"","""","""",""""";;;;;;;;;;
"1763742756-406,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 3’400.– / Monat"",""3.5 Zimmer"",""93m²"",""Segnesstrasse 14, 8048 Zürich"",""Hochwertig & zentral - Ihr neues Zuhause"","""","""",""""";;;;;;;;;;
"1763742756-407,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 3’200.– / Monat"",""2.5 Zimmer"",""74m²"",""Segnesstrasse 14, 8048 Zürich"",""Modern & sonnig - Geniessen auf zwei Terrassen"","""","""",""""";;;;;;;;;;
"1763742756-408,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 4’550.– / Monat"",""4 Zimmer"",""105m²"",""Stauffacherstrasse 96, 8004 Zürich"",""Wohnen mit Geschichte – Jugendstilwohnung in neuem Glanz"","""","""",""""";;;;;;;;;;
"1763742756-409,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 5’400.– / Monat"",""2.5 Zimmer"",""270m²"",""8005 Zürich"",""Trendige Loftwohnung: Wohnen und Arbeiten am Puls des Lebens"","""","""",""""";;;;;;;;;;
"1763742756-410,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 3’200.– / Monat"",""2.5 Zimmer"",""62m²"",""Mainaustrasse, 8008 Zürich"",""🏡 Bright & Furnished 2.5-Room Apartment in Seefeld for sublease"",""Sublease: 1 Dec 2025 – 31 Mar 2026 | Move-in inspection: 27 Nov 2025 | Rent: CHF 3’200 / month (incl. utilities &amp"; Wi-Fi) | Deposit: 3 months’ rentEnjoy stylish and comfortable living in one of Zürich’s most desirable neighborhoods. This fully furnished 62 m² apartment offers a bright and calm atmosphere — ideal for professionals or couples seeking a temporary home while we are away.✨ Apartment Highlights • Bright open-plan living &amp; dining area with large windows • Large sunny balcony with afternoon light and a view of Uetliberg • Fully furnished with quality, modern décor • Beautiful wooden floors throughout • Fully equipped kitchen (incl. dishwasher) • Bedroom with built-in wardrobes and generous storage • Own washer &amp; dryer in the apartment with additional laundry facilities located in the basement • Decorative fireplace (not in use) • Cellar space not included • No smoking, no pets 📍 LocationMainaustrasse (Seefeld), Zurich • 5 minutes walk to the lake • 10 minutes walk to Bellevue / Stadelhofen • 3 minutes walk to tram lines 2 &amp; 4 • Cafés, grocery stores, and restaurants just around the corner 💰 Sublease TermsWe are the main tenants temporarily abroad for family reasons and are looking for reliable, tidy subtenants who will treat our home with care. • Period: 1 Dec 2025 – 31 Mar 2026 (4 months fixed) • Rent: CHF 3’200 / month (incl. utilities &amp;" Wi-Fi) • Deposit: 3 months’ rent • Move-in inspection: 27 Nov 2025 📩 Interested?Please send a short message introducing yourself and your reason for stay and we will respond with the specific address to come view the apartment."","""",""""";;;;;
"1763742756-411,""https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=40&o=dateCreated-desc"",""CHF 3’950.– / Monat"",""3.5 Zimmer"",""122m²"",""Eugen-Huber-Strasse 163, 8048 Zürich"",""Exklusive 3.5 Zimmer Attikawohnung mit Kamin und 2 Terassen und 2 Garagenplätzen"",""Diese exklusive Attikawohnung in Zürich-Altstetten überzeugt mit hochwertigem Ausbau, lichtdurchfluteten Räumen und idealer Raumaufteilung. Zwei Terrassen – eine teilweise überdacht und mit Wasseranschluss. Viel Platz zum Geniessen. Die gepflegte Liegenschaft in Minergie-Bauweise liegt ruhig und grün, mit hervorragender Anbindung an dem öffentlichen Verkehr und auch an die Autobahn. Einkaufsmöglichkeiten, Hallenbad, Gemeinschaftszentrum, Schulen und Naherholungsgebiete sind in wenigen Minuten erreichbar.Ihre Vorteile auf einen Blick: • Lichtdurchflutetes Wohnzimmer mit Warmluft-Cheminée • Zwei Terrassen • Moderne, halboffene Küche • Helle Schlafzimmer mit Ahornparkett • Zwei Badezimmer • Rollstuhlgängig • Lift • Praktisches Reduit und Einbauschränke • Ruhige Lage nahe Naherholung, Hallenbad, Gemeinschaftszentrum, Wald, Einkaufsmöglichkeiten, Schulen und Zentrum • Zwei Tiefgaragenplätze können zur Wohnung dazu gemietet Hauptangaben: • Badezimmer: 2 • Anzahl Wohneinheiten im Gebäude: 8 • Verfügbar ab: sofort • Baujahr: 2003 Renovationsjahr: 2022 • Nettowohnfläche: 122 m² • Kellerfläche: 10 m² • Terrassenfläche: 43 m² • Cheminée Infrastruktur:Einkauf: Coop Supermarkt Zürich Suteracher: 127 m Coop Pronto Shop Zürich-Altstetten: 541 m migrolino Zürich Farbhof: 596 m Denner Discount: 929 m Coop Supermarkt Zürich Lindenplatz: 1.1 kmÖffentlicher Verkehr: Dunkelhölzli (Bus 67, 87 und 35): 82 m Loogarten (Bus 35): 88 mIm Mietpreis ist ein Parkplatz inklusive. Ein zweiter (extra langer Parkplatz) kann für CHF 180.00 dazu gemietet werden.Bitte beachten Sie, dass Haustiere nicht erlaubt sind. Ebenfalls wird die Wohnung nur an Nichtraucher vermietet.Sind sie interessiert? Besichtigung wird vereinbart, wenn vorgängig eine Betreibungsauskunft und zur Bewerbung 2 Referenzen angegeben werden.Anfragen von Immobilienfirmen werden nicht beantwortet<span id=""""acw_response_data"""" aria-hidden=""""true"""" style=""""width: 0"; height: 0; overflow: hidden; display: inline-block;" opacity: 0""""> 0214 302 166 251 032 01 13 be</span>. Die Wohnung wird direkt durch die Eigentümerschaft vermietet."","""",""""";;;;;;
